ticker,gics_sub_industry,embedding_peers,benchmark_peers,random_peers,embedding_direct_rate,benchmark_direct_rate,random_direct_rate,embedding_jaccard,benchmark_jaccard,random_jaccard
A,Life Sciences Tools & Services,BSX|PTC|NDAQ|DHR|FOX,IQV|DHR|WAT|TMO|TECH,TPL|UNH|DLTR|DVN|AMZN,0.2,0.4,0.0,0.03333333333333333,0.051515151515151514,0.0
AAPL,"Technology Hardware, Storage & Peripherals",ADSK|APP|NWS|FOX|QCOM,STX|HPQ|SNDK|WDC|DELL,WTW|HAL|IQV|LUV|HWM,0.0,0.0,0.0,0.1,0.0,0.0
ABBV,Biotechnology,ABT|GILD|BDX|LLY|TECH,MRNA|REGN|GILD|INCY|VRTX,AMAT|TECH|BKR|CDNS|MKC,0.0,0.0,0.0,0.0,0.0,0.0
ABNB,"Hotels, Resorts & Cruise Lines",NWS|FOX|GDDY|BKNG|SYF,MAR|EXPE|RCL|CCL|NCLH,XYZ|FICO|CVS|ACN|INTC,0.2,0.0,0.0,0.025,0.14666666666666667,0.06666666666666667
ABT,Health Care Equipment,ABBV|GILD|BDX|CAH|MCK,IDXX|BSX|EW|STE|MDT,TRMB|KEYS|WEC|DE|CCI,0.0,0.2,0.0,0.0,0.06666666666666667,0.0
ADBE,Application Software,GEN|EPAM|GDDY|CRM|AKAM,PTC|ADSK|SNPS|INTU|ORCL,MGM|FAST|IQV|TMO|NWS,0.0,0.2,0.0,0.04,0.0,0.0
ADI,Semiconductors,SNPS|MPWR|TXN|KEYS|MU,SWKS|INTC|NVDA|MPWR|MU,FICO|FOXA|LNT|MAR|WMT,0.2,0.4,0.0,0.21666666666666665,0.08333333333333333,0.0
ADSK,Application Software,NWS|FOX|COHR|INTC|GPC,APP|WDAY|FICO|ORCL|TRMB,BALL|STLD|GE|GD|WM,0.0,0.0,0.0,0.0,0.013333333333333332,0.0
AMD,Semiconductors,DE|PSA|REGN|CDNS|NWS,AVGO|INTC|ADI|MU|QCOM,IBM|MDT|SYF|VST|UAL,0.0,0.2,0.0,0.0,0.12,0.05454545454545454
APP,Application Software,GDDY|CRM|NWS|FOX|WDAY,CDNS|CRM|TYL|FICO|PTC,LUV|LNT|MSCI|WEC|TPR,0.0,0.0,0.0,0.2,0.05,0.0
AVGO,Semiconductors,FOX|NWS|DELL|PH|ALLE,AMD|ADI|ON|NXPI|TXN,HUM|HD|ELV|PTC|KR,0.2,0.2,0.0,0.05,0.045054945054945054,0.0
AXON,Aerospace & Defense,CRWD|CRM|PLTR|ALLE|HPQ,GD|RTX|BA|LHX|HWM,JKHY|TPL|GNRC|ATO|GPN,0.0,0.0,0.0,0.0,0.15634920634920635,0.0
BA,Aerospace & Defense,HON|RTX|LMT|TXT|DAL,GD|LHX|HII|TDG|NOC,GEV|CB|VRT|TYL|XYZ,0.6,0.8,0.0,0.09510489510489512,0.17909090909090908,0.016666666666666666
BAX,Health Care Equipment,PFE|LLY|VTRS|KVUE|ZBH,ISRG|MDT|ZBH|BDX|STE,IDXX|TGT|ACN|MPC|SNA,0.0,0.0,0.0,0.0,0.02857142857142857,0.06666666666666667
BDX,Health Care Equipment,BMY|ABBV|BAX|ABT|GILD,ZBH|STE|SYK|BSX|RVTY,TKO|VTRS|EW|ECL|LOW,0.0,0.0,0.0,0.0,0.07857142857142857,0.0
BKNG,"Hotels, Resorts & Cruise Lines",ABNB|HLT|DAL|LUV|UPS,EXPE|CCL|HLT|ABNB|RCL,TTWO|JBHT|ROK|PPL|ZBH,0.6,0.8,0.0,0.019047619047619046,0.04157894736842105,0.0
BMY,Pharmaceuticals,BSX|SOLV|BDX|PFE|MDT,MRK|PFE|LLY|ZTS|VTRS,JCI|GOOGL|CVS|CDW|KR,0.2,0.4,0.0,0.04,0.19,0.0
BSX,Health Care Equipment,PFE|ELV|GEHC|MDT|SOLV,RVTY|ISRG|EW|STE|MDT,PNC|MNST|FTV|DUK|EQIX,0.0,0.2,0.0,0.02222222222222222,0.0,0.1
CAG,Packaged Foods & Meats,MDLZ|SJM|AMCR|HRL|TSN,SJM|MDLZ|TSN|HRL|MKC,HON|CHRW|TXT|HWM|MAS,0.0,0.0,0.0,0.26666666666666666,0.36666666666666664,0.0
CCL,"Hotels, Resorts & Cruise Lines",NCLH|TEL|UAL|OTIS|UBER,HLT|BKNG|EXPE|RCL|MAR,PLTR|ANET|AAPL|NTAP|GEN,0.2,0.2,0.0,0.03333333333333333,0.04962406015037594,0.0
CDNS,Application Software,AMD|FOX|NWS|REGN|DE,ORCL|PTC|ADSK|TYL|TRMB,JKHY|SRE|UNP|DVN|TRMB,0.0,0.0,0.0,0.0,0.0,0.0
CEG,Electric Utilities,TEL|NWS|FOX|VST|MDLZ,PPL|ES|SO|DUK|WEC,ALGN|MA|EA|BG|CTSH,0.0,0.0,0.0,0.0,0.0,0.05818181818181818
CME,Financial Exchanges & Data,NDAQ|VRSN|NWS|FOX|COIN,COIN|MCO|FDS|MSCI|SPGI,COST|CTRA|NDAQ|MKC|GPN,0.2,0.2,0.2,0.0,0.0,0.0
COIN,Financial Exchanges & Data,XYZ|DLTR|SNDK|NWS|FOX,MCO|MSCI|CME|ICE|SPGI,SYK|CB|EIX|ETN|LOW,0.0,0.0,0.0,0.0,0.0,0.0
COP,Oil & Gas Exploration & Production,CVX|XOM|FANG|MPC|VLO,OXY|CTRA|FANG|DVN|TPL,PSKY|TROW|STX|BRK-B|REGN,0.0,0.0,0.0,0.16666666666666666,0.0,0.0
CPAY,Transaction & Payment Processing Services,PYPL|JKHY|AXP|NWS|FOX,PYPL|V|MA|JKHY|FISV,STLD|NWS|MPC|SOLV|UBER,0.0,0.4,0.0,0.013333333333333332,0.025,0.0
CRM,Application Software,CTSH|EPAM|PLTR|INTU|WDAY,TRMB|FICO|ADSK|PTC|CDNS,NFLX|MSI|COP|LLY|CDW,0.2,0.4,0.0,0.07826839826839826,0.025,0.0
CRWD,Systems Software,DDOG|CRM|PLTR|HPQ|AXON,NOW|FTNT|GEN|MSFT|PANW,LYV|FICO|CME|SYK|BX,0.0,0.6,0.0,0.08,0.20339105339105337,0.0
CTRA,Oil & Gas Exploration & Production,DVN|EA|EXC|WBD|CHRW,TPL|OXY|COP|DVN|FANG,TEL|HPE|COIN|CTVA|EPAM,0.2,0.2,0.0,0.0,0.0,0.0
DDOG,Application Software,CRWD|NTAP|CRM|PLTR|HPE,CDNS|INTU|SNPS|APP|ORCL,ZTS|INVH|BX|BSX|TAP,0.0,0.0,0.0,0.22000000000000003,0.1952380952380952,0.0
DELL,"Technology Hardware, Storage & Peripherals",AVGO|CTSH|FFIV|NWS|FOX,HPQ|SNDK|STX|HPE|WDC,GPN|CI|CIEN|ADBE|TROW,0.2,0.2,0.0,0.08333333333333333,0.07333333333333333,0.06666666666666667
DHR,Life Sciences Tools & Services,BSX|GEHC|VTRS|A|NWS,WAT|TECH|IQV|TMO|A,FE|EQIX|NRG|PLTR|T,0.2,0.4,0.0,0.03333333333333333,0.05,0.0
DUK,Electric Utilities,SO|VST|NI|CEG|WEC,WEC|LNT|FE|EIX|ES,TTD|BR|LII|ZTS|MRNA,0.0,0.0,0.0,0.0,0.0,0.0
DVN,Oil & Gas Exploration & Production,CTRA|BLK|OXY|EA|FOX,COP|CTRA|OXY|FANG|TPL,FTV|MDLZ|SWKS|RSG|AXON,0.2,0.2,0.0,0.0,0.0,0.0
DXCM,Health Care Equipment,GILD|PODD|EW|LLY|MRNA,ISRG|EW|RVTY|MDT|PODD,FFIV|GLW|AIG|HWM|ETN,0.2,0.4,0.0,0.18333333333333332,0.275,0.0
EIX,Electric Utilities,REGN|CDNS|APD|J|AMD,SO|CEG|EVRG|WEC|FE,UNP|CVS|FOX|STX|FAST,0.0,0.2,0.0,0.0,0.2,0.0
ES,Electric Utilities,NI|EXC|BKR|GEV|TEL,PPL|LNT|DUK|EVRG|VST,D|BMY|UNH|AZO|GPN,0.0,0.0,0.2,0.0,0.0,0.0
EVRG,Electric Utilities,CEG|VST|WEC|LNT|TGT,DUK|PPL|WEC|FE|EXC,HII|ULTA|CLX|PTC|COST,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
EW,Health Care Equipment,SOLV|GEHC|ALGN|BSX|MDT,ABT|BAX|BDX|ZBH|GEHC,HLT|CTVA|PEP|PM|AMZN,0.2,0.2,0.0,0.0,0.0,0.0
EXC,Electric Utilities,NI|D|FE|FAST|NWS,EIX|CEG|DUK|FE|PPL,GM|AIG|XOM|BMY|IQV,0.0,0.2,0.0,0.0,0.0,0.0
EXPE,"Hotels, Resorts & Cruise Lines",MSI|DDOG|FFIV|HPQ|LHX,CCL|HLT|MAR|RCL|BKNG,DD|DAL|RTX|KDP|DLR,0.0,0.2,0.0,0.0,0.093859649122807,0.06666666666666667
FANG,Oil & Gas Exploration & Production,COP|TPL|TRGP|HD|LEN,DVN|CTRA|COP|OXY|TPL,ETN|CHTR|C|CVX|FIS,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0
FDS,Financial Exchanges & Data,ROP|FIS|MSCI|SNDK|TROW,MSCI|CME|COIN|ICE|SPGI,INTU|KR|SNA|UNH|GS,0.2,0.2,0.0,0.05833333333333333,0.03333333333333333,0.0
FE,Electric Utilities,LNT|VST|NWS|FOX|OTIS,EVRG|EXC|CEG|PPL|EIX,PYPL|BALL|SBUX|XYL|SW,0.0,0.0,0.0,0.0,0.0,0.0
FICO,Application Software,EFX|INTU|CRM|NWS|FOX,TYL|TRMB|PLTR|SNPS|ORCL,AVGO|RVTY|PTC|CDW|FTNT,0.4,0.0,0.0,0.0,0.0,0.04
FIS,Transaction & Payment Processing Services,FISV|FDS|GPN|V|SPGI,XYZ|V|FISV|PYPL|MA,FICO|WDAY|LOW|CEG|GS,0.2,0.2,0.0,0.13555555555555557,0.1715151515151515,0.0
FISV,Transaction & Payment Processing Services,V|GPN|FIS|ODFL|ROP,GPN|MA|JKHY|PYPL|XYZ,ODFL|CPRT|GEV|A|CSX,0.2,0.2,0.0,0.1019047619047619,0.11636363636363636,0.04
FTNT,Systems Software,ALLE|AVGO|CRM|CRWD|COIN,GEN|CRWD|NOW|PANW|MSFT,PNC|AON|PKG|ACN|SNDK,0.2,0.6,0.0,0.09904761904761904,0.20339105339105337,0.0
FTV,Industrial Machinery & Supplies & Components,VRSN|FOX|NWS|COF|PH,IR|PNR|PH|SWK|HUBB,LIN|ZTS|VTRS|GDDY|AVY,0.0,0.0,0.0,0.0,0.0,0.0
GD,Aerospace & Defense,LMT|RTX|PH|PTC|AVGO,AXON|HII|LMT|TDG|BA,CPAY|MA|CMI|ABT|ELV,0.2,0.6,0.0,0.12666666666666665,0.20454545454545453,0.0
GE,Aerospace & Defense,AES|CARR|BA|AMZN|INTC,NOC|TXT|HII|LHX|TDG,MOS|HRL|CB|STZ|SNPS,0.2,0.0,0.0,0.0,0.09722222222222222,0.0
GEHC,Health Care Equipment,VTRS|ELV|CVS|SOLV|CTSH,BAX|IDXX|SYK|ISRG|EW,HST|UNP|FICO|GNRC|PODD,0.0,0.0,0.0,0.0,0.0,0.0
GEN,Systems Software,ADBE|CARR|GDDY|FOX|NWS,CRWD|MSFT|NOW|FTNT|PANW,WDAY|RVTY|AXP|PYPL|HD,0.0,0.2,0.0,0.06000000000000001,0.07929292929292928,0.04857142857142857
GILD,Biotechnology,MRNA|PFE|LLY|KVUE|DXCM,ABBV|VRTX|REGN|INCY|MRNA,CVS|NTAP|NI|LYV|PTC,0.0,0.0,0.0,0.04,0.04,0.11666666666666665
GPN,Transaction & Payment Processing Services,V|CTSH|CPAY|INTU|FOX,FIS|MA|FISV|XYZ|JKHY,EXC|FDX|VLTO|HAS|EIX,0.2,0.6,0.0,0.08444444444444445,0.11746031746031745,0.0
HII,Aerospace & Defense,PH|RTX|GD|AVGO|SOLV,GE|BA|RTX|TXT|NOC,APTV|NVDA|INCY|BSX|VRSK,0.2,0.0,0.0,0.0,0.15333333333333332,0.0
HLT,"Hotels, Resorts & Cruise Lines",HST|MAR|BKNG|ABNB|MGM,NCLH|BKNG|RCL|EXPE|ABNB,ROL|STLD|HUM|CCL|SPG,0.2,0.2,0.0,0.05,0.19,0.0
HPE,"Technology Hardware, Storage & Peripherals",NTAP|HPQ|DDOG|EPAM|PH,DELL|NTAP|STX|SNDK|HPQ,PNR|REGN|IR|CHTR|AMZN,0.2,0.4,0.2,0.11272727272727275,0.12424242424242424,0.022796352583586626
HPQ,"Technology Hardware, Storage & Peripherals",HPE|AVGO|NTAP|ALLE|CRM,SNDK|AAPL|STX|WDC|NTAP,MRNA|TTD|FE|DAL|DE,0.2,0.0,0.0,0.03484848484848485,0.0,0.0
HRL,Packaged Foods & Meats,NWS|FOX|MDLZ|BG|GDDY,CAG|SJM|KHC|MDLZ|TSN,DXCM|APD|D|CRWD|FTNT,0.0,0.0,0.0,0.0,0.4666666666666666,0.0
HUBB,Industrial Machinery & Supplies & Components,VRT|DELL|SWKS|HAS|NWS,PNR|PH|SWK|XYL|IEX,RCL|ROK|VLO|IEX|FFIV,0.0,0.0,0.0,0.0,0.0,0.0
HWM,Aerospace & Defense,LII|TDG|AMAT|HUBB|INTC,GE|AXON|NOC|LHX|LMT,IEX|APH|GPC|CAH|APP,0.0,0.0,0.0,0.0,0.0,0.0
ICE,Financial Exchanges & Data,XYZ|TRMB|FFIV|NOW|ROP,MSCI|CME|FDS|NDAQ|COIN,COST|ABT|CIEN|WAT|ADSK,0.0,0.2,0.0,0.0,0.03333333333333333,0.0
IDXX,Health Care Equipment,IEX|ZBRA|ZTS|WM|PH,BAX|ABT|EW|BDX|MDT,HD|MO|CI|IR|SBAC,0.2,0.0,0.0,0.0,0.0,0.0
IEX,Industrial Machinery & Supplies & Components,IDXX|WM|ROP|EMR|PH,HUBB|PH|SNA|IR|PNR,NKE|ADSK|EMR|AMCR|NOC,0.0,0.2,0.0,0.0,0.0,0.0
INCY,Biotechnology,VRTX|MRNA|BAX|GILD|LLY,GILD|MRNA|VRTX|REGN|ABBV,DG|ECL|AIG|EMR|TER,0.2,0.0,0.0,0.0,0.0,0.0
INTC,Semiconductors,ADSK|NWS|FOX|ACN|GPC,NXPI|TXN|MPWR|NVDA|ON,TTWO|CMI|MGM|ROL|VZ,0.0,0.2,0.0,0.06190476190476191,0.03333333333333333,0.03333333333333333
INTU,Application Software,WDAY|CRM|NOW|CTSH|EPAM,ADBE|CDNS|PTC|CRM|PLTR,AZO|ES|KEYS|PSKY|VTRS,0.0,0.2,0.0,0.0,0.0,0.0
IQV,Life Sciences Tools & Services,CRM|CRWD|DDOG|EPAM|FOX,DHR|A|TMO|WAT|TECH,NVDA|TXN|DG|PH|GLW,0.0,0.0,0.0,0.125,0.0,0.0
IR,Industrial Machinery & Supplies & Components,PH|CTSH|DELL|CARR|EPAM,XYL|SNA|SWK|HUBB|FTV,SJM|ZBRA|NWS|COP|AMCR,0.0,0.0,0.0,0.0,0.0,0.0
ISRG,Health Care Equipment,BSX|MDT|NWS|FOX|MCK,EW|PODD|MDT|BDX|IDXX,EXC|UBER|BKR|AKAM|JBHT,0.2,0.2,0.0,0.0,0.2,0.0
JKHY,Transaction & Payment Processing Services,CPAY|ROP|GPN|CTSH|EFX,FISV|FIS|CPAY|PYPL|V,LULU|EBAY|MPWR|HLT|FDS,0.0,0.2,0.0,0.02857142857142857,0.0,0.0
KHC,Packaged Foods & Meats,KDP|PEP|SJM|TSN|STZ,MKC|TSN|MDLZ|HRL|SJM,ON|CEG|CARR|FIX|PG,0.0,0.2,0.0,0.11666666666666665,0.18333333333333332,0.0
LHX,Aerospace & Defense,GEN|FTV|LMT|TXT|RTX,GD|TXT|GE|HWM|TDG,TER|HPQ|GEV|HD|AMD,0.2,0.2,0.0,0.11168831168831168,0.13055555555555556,0.0
LLY,Pharmaceuticals,BAX|GILD|PFE|VRTX|DXCM,ZTS|PFE|BMY|MRK|VTRS,ORCL|HPQ|SNA|HLT|AON,0.0,0.0,0.0,0.0,0.0,0.0
LMT,Aerospace & Defense,GD|ALLE|AVGO|NOC|RTX,AXON|LHX|HII|TXT|GD,BMY|FOX|STZ|TROW|TECH,0.6,0.6,0.0,0.1688888888888889,0.2062121212121212,0.0
LNT,Electric Utilities,FE|VST|WEC|AES|EVRG,FE|EXC|CEG|EVRG|VST,JBHT|CSGP|ICE|LITE|FDS,0.0,0.0,0.0,0.4,0.0,0.0
MA,Transaction & Payment Processing Services,CPAY|AXP|PNC|JKHY|GPN,FIS|GPN|PYPL|JKHY|XYZ,PSKY|GD|ALL|WFC|EG,0.8,0.4,0.0,0.15555555555555553,0.14707070707070707,0.0
MAR,"Hotels, Resorts & Cruise Lines",HLT|ABNB|HST|STE|FOX,ABNB|BKNG|EXPE|RCL|CCL,MKC|RSG|EIX|NWSA|LMT,0.2,0.0,0.0,0.0,0.0,0.0
MCO,Financial Exchanges & Data,FOX|NWS|J|GEHC|SWK,ICE|FDS|NDAQ|COIN|MSCI,MO|CDW|CHTR|KEYS|TROW,0.0,0.0,0.0,0.0,0.0,0.0
MDLZ,Packaged Foods & Meats,SJM|NWS|FOX|CAG|GDDY,SJM|HRL|TSN|KHC|MKC,CHD|KLAC|NWSA|NXPI|GE,0.0,0.2,0.0,0.0,0.0,0.0
